｜。・ω・）っ◆　好きです♪,,,-180,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜。・ω・｜づ　βＹё βＹё☆彡,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜。・ω・｜ノ　オフィサー,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜。・ω・｜ノ　コンバンワ,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜。・ω・｜ノ　ネマスー,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜。・益・）ノ,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜／／／ ｜・ω・）ノ オヤスミ～｜ ／／／｜ 自動ドア,,,-9217,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜／／／ ｜・ω・）ノ バハハーイ｜ ／／／｜ 自動ドア,,,-9217,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜／／／ ｜・ω・）ノ　やぽ～｜ ／／／｜,,,-4469,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜／／／ ｜・ω・）ノハヨゥ～｜ ／／／｜ 自動ドア,,,-7819,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜／／／ ｜・ω・）ノやぁ～｜ ／／／｜ 自動ドア,,,-7132,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜／／／ ｜・ω・）ノ開けまして│／／／｜　　閉めました｜／／／ ｜（ω・ ）ノ”｜ ／／／｜ウィーン,,,-27179,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜／／／ ｜・ω・）ノ開けまして│／／／｜おめでとうございます,,,-11370,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜／／／／｜　（ 　）ノ　｜／／／／｜ ウィーン（自動ドア,,,-9927,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜／／／｜ヽ（゜Д゜ ）ノ｜／／／｜タダイマー,,,-5783,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜／／／｜ヽ（゜Д゜＊）ノ｜／／／｜　こんにちは！！！,,,-8514,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜／／／｜ヽ（゜Д゜＊）ノ｜／／／｜タダィモォ,,,-5783,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜／／窓／／｜●´з‘）＜コッショリ アリガト☆）,,,-7132,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜／゜Ｕ゜｜丿,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜；‐＿‐｜＝３ フゥ,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜；´・ω・‘｜ゞ スンマセン,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜＾・ω・）／ ハロー♪,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜＿‐。） ポッ,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜＿＿（´▽｀）♪＿＿｜ ＜イイ湯ダナァＷ♪,,,-5121,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜＿￣））ソォーッ,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜＿□∨Ε．．．φ（´ω｀●）,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜＿□∨Ε．．．φ（‐ω‐＊）ホ゜ッ,,,-2568,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜‘＊）≡？Д‘＊）≡？´Д‘＊）ε≡ヘ（＊´Д‘＊）ノ゛　ばんわぁ♪,,,-14338,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｛（／￣ＩＩ￣（⌒、⌒＊）／｝｜いちゃいちゃ～,,,-6453,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜ ＷＣ ｜｜ ＴｏＴ）ノ゛ カミクレェー！！,,,-6453,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜ ＷＣ ｜｜Ю‐（゜ー゜＊）オジャマシマース,,,-6453,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ヽ（＊´ω‘）Ｙ‐゜゜゜,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜（・艸・。｜｜）ヾ（゜∇゜；） ヨシヨシ…,,,-5783,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜‐＊）　ソーッ,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜．‐＊）ノ はぉ♪,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜｜ ＼（￣▽￣；）／ ｜｜｜ワーイ？,,,-3825,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜ヽ（＊゜▽゜＊）ノミ｜Ю タダイマァ♪,,,-4469,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜ヽ（＊・∀・＊）ノミ｜Ю　こんにちわぁー,,,-5121,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜｜（‐＿‐；）｜｜｜｜｜｜どよ～ん,,,-3191,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜゜ー゜｜｜。＿。｜｜゜‐゜｜｜。＿。｜ウンウン,,,-6453,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜｜｜｜／（￣ロ￣,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜｜｜｜／（￣ロ￣；）＼｜｜｜｜｜｜｜ まじ～～？,,,-7819,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜｜｜｜／（＝ω＝。）＼ガーン｜｜｜｜｜,,,-4469,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜｜｜｜／ー゜）かくれんぼ♪,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜｜｜｜／ー゜）見つけてごらん,,,-1351,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜｜｜｜｜｜／（´ω｀,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜｜｜｜｜｜｜／（≧□≦,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜｜｜｜｜｜｜｜｜｜｜｜｜（＊￣ロ￣）ガーン｜｜｜｜｜｜｜｜｜｜｜｜｜｜｜｜,,,-17410,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜｜｜｜｜｜｜｜｜｜｜｜｜（＿ ＿。）ブルー｜｜｜｜｜｜｜｜｜｜｜｜｜｜｜｜,,,-17410,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜｜｜｜｜｜｜｜｜凹［◎凸◎,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜｜｜｜【疲】ξヾ（´ω｀；）ノξ【労】｜｜｜｜｜,,,-7819,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜＋゜．：。＋オヤスミナサーイ＋゜．：。＋｜Ю゛ヘ（’Д‘Ｑ＊）。Ｏ○ＺＺＺ,,,-17410,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜☆：＊：・ＲＯＭ・：＊゜☆ ｜｜＊゜＿○゜）ノシ ｜Ю 　バイチャ,,,-14338,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜ＬＩＩＬ｜｜ＬＩＩＬ｜｜ＬＩ ＿｜￣｜○ ○｜￣｜＿ ＩＬ｜｜ＬＩＩＬ｜｜ＬＩＩＬ｜｜ＬＩ,,,-23837,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜Ｏ（。・ω・）Ｏ｜Ю （・ω・。）オカイモ～,,,-6453,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜ＲＯＭ｜｜・Д・´）ノ ｜Ю イッテキマス！！,,,-7132,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜ＷＣ｜｜ ヾ（￣ ￣ゞモ・モレル・・・ ＝３ ＝３ ＝３,,,-10645,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜ＷＣ｜｜～～～～プーン （＾´；；（＞＜ ；；）ク・クサイッチュウネン,,,-15862,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜ＷＣ｜｜〃´。）モジモジ・・・,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜ＷＣ｜｜＜＜ジョボジョボジョボジョボ （＾ ；（＾ ；）ガマンシテタノ,,,-15862,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜ＷＣ｜｜＜＜ブリブリブリブリッ （＾ ；；（＾ ；；）キコエテマスケド・・・,,,-18194,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜寝室｜｜Ю　Ｏ（▽＾＊）ノ～～＝３３３・：＊：・゜★，。・：＊：・゜☆おやすみぃ♪,,,-20579,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜寝室｜｜Ю　Ｏ（▽｀ Ｏ） ＝３ ＝３ ＝３ オヤスミー♪,,,-11370,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜寝室｜｜Ю Ｏ（▼Д▼メＯ）＝３ ＝３ ＝３ アバヨ！！,,,-10645,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜寝室｜｜Ю　Ｏ（Д・ Ｏ） ＝３ ＝３ ＝３ オヤスミー,,,-10645,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜寝室｜｜つω‐‘）ノ”｜Ю 　｜ オヤスミー。．：＊：・’☆,,,-12101,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜寝室｜Ю　（つＣ＿，‐ 。）ノ”＝зオヤスミ‐。．：＊：・’☆,,,-12840,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜寝室Юヾ（●´∀）ノ” おやすみね～♪,,,-4469,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜寝室Юヾ（●・з）ノ” おやすみね～♪,,,-4469,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜部屋｜｜Ю　Ｏ（Д・ Ｏ） ＝３ ＝３ ＝３ マタネー,,,-9927,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜部屋｜｜つω‐‘）ノ”｜Ю 　｜ マタネー。．：＊：・’☆,,,-11370,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜｜部屋Юヾ（●´∀）ノ” お先～♪,,,-2568,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜￣（エ）￣） ｜（エ）￣） ｜￣） ｜ドロン！パッ ＊,,,-9217,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜￣０）ノノ）））┣Ｏ（￣ε￣ ）ヒッコメ！,,,-5121,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜￣ω￣Ａ；アセアセ,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜´∀｀●）　ポッ,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜´▽｀●）ノ ｜Ю 　｜ 　ちわわぁ～,,,-3825,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜´・＿・‘）。ＯＯ（暇）,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜´３‘）ノ｜｜Ｏ 　｜,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜´艸｀）｜Ю。Ｏ○（。＋゜ＲＯＭ。＋゜）,,,-4469,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜′艸‘●）＊・゜゜・＊ォメデトゥ＊・゜゜・＊（●′艸‘｜,,,-9927,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜￥‐；） チラッ,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜゜＋．｜艸‘）キタヨ｜。＋゜｜´艸‘）キタヨ｜＋。ο・；＋｜（ ＊´艸‘）キチャッタヨゥ♪,,,-23014,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜＝゜ω゜）ノオハツ！！,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜∀・）ジー ｜）彡 サッ！！,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜∇≦）ｂイエアッ,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜≧∇≦）ノ ｜∇≦）ノ ｜≦）ノ ｜ノ パッ ＊,,,-7132,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜◎‘＿●´｜Ｂ,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜●´∀‘｜σ,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜○´・ω・）Ｙ━━━━━━━━━━━━━━━━━━━━┛～～～～,,,-12840,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜○´・益・｜Ｖ ゜＊。＋ピ‐シュ＋。＊゜ Ｖ｜・益・´○｜,,,-10645,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜←樹海｜　　　　　┗（＾Ｏ＾ ）┓三,,,-3191,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜┘‐‐｜┘～ キーーーー,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜・） ジー　（ °Ｏ°）ハッ,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜・｀ヘ´・；｜ゞ,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜゜・∮（コン´ニ｀チワ）ノ†＋。｜Ю,,,-3191,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜・ω・）ではまた！,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜・ω・）ノ［ご苦労］,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜・ω・＊）チラ,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜・ω・｀）おやすみ。,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜・ω・‘）おやすみぃ♪,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜・ω・｀）コッショリ,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜・ω・‘＊）ッ,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜・ェ・）＠ ｜ェ・）＠ ｜・）＠ ｜ノＪ ））バナナフリフリドロンッ　＊パッ♪,,,-18194,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜・ノロ・）ヒソヒソ,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜☆ミ（ノ゜∇゜）スタッ！ Ｏ（＊゜∇゜）ノシ コンチャー,,,-9927,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜☆ミ（ノ゜∇゜）ノスタッ！ Ｏ（＊゜∇゜）ノシ タダイマー,,,-10645,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ＥＸＩＴ｜　バイバイλ．．．．．．．．．．．．トボトボ,,,-9217,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜Ｏ´Ｉ｀｜‐Ｏ【゜＋。тндйк чоц。＋゜】Ｏ‐｜´Ｉ｀Ｏ｜,,,-12840,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜Ｏ＝（‐ω‐；）），，ムクッ，，,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜Ｏ・ω・｜‐Ｏ【゜＋。тндйк чоц。＋゜】Ｏ‐｜・ω・Ｏ｜,,,-12840,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜Ｘ・‘）チラッ,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ω‘＊）ノ”｜Ю 　｜ マタネェ♪☆．。．：＊・,,,-7132,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ω´・；）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ω・）,,,4787,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ω・）ノ ォ´｀ォ´｀♪,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ω・‘）,,,4379,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ω・‘）｜´・ω・）｜≡ヽ（ ‘・ω・）ノコンチャ！,,,-8514,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ω・‘）｜´・ω・）｜≡ヽ（ ‘・ω・）ノコンチャァ☆,,,-9217,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ω・‘）ノ ｜Юお邪魔します,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ω・‘）ノ ｜Юマタクルネ,,,-180,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ω・｀）ノ ヤァ,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ω・‘）ノ｜｜Ｏ ｜ ォャチュミィ☆,,,-3191,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ω・‘）プッ♪,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ω・｀Ｏ）ノ”,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜Д Ндррч Йёш Чёдя｜ョ´∀｀。）今年もヨロシク成★,,,-12840,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜゜Д゜）））コソーリ！！！！,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜д゜）カンサツ,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜д゜）チラッ,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜д゜）ノ⌒●～＊,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜Д｀）Ｙ━━━━━━━━━━━━━━━━━━━━┛～～～,,,-9927,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜Д｀）Ｙ━━━━━━━━━━━━━━━━━━━━┛～～～～゜゜゜゜,,,-13586,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜д｀）д｀）チラリズム,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜Д´）ノ 》 ジャ、マタ,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜Д´）ノ 》ハヨゥ！,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜д・） ソォーッ…,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜д・）ノシ　やぁ,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜Юヾ´（´（●●）｀ ）｀ トントントンッ♪,,,-5783,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜イ更 戸斤｜　 ヾ（´┏Д┓｀；ゞ ＝３ ＝３ ＝３,,,-8514,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜エ）・）⊃ジー,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ェ‐｀。） ホ゜ッ,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜゜ノ ＾∀＾）,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ヘ（´ω‘）ゞイヤァ～,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ョ・｀＊）コン…｜ョω・｀＊）バン…｜ョ・ω・｀＊）わぁ♪｜彡サッ☆,,,-14338,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ョ・∀・）ぁヶぉめ★,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ョ０ω０＊）ノ゛【コンバンハ♪♪】,,,-2568,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ョε｀＊）━―＊．゜＋オツカレシャン＋．゜＊―━（´εＰ｜,,,-10645,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜ョз☆）,,,4379,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜陰｜ω‐）Ｑ陰から応援してるゼ,,,-1351,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜襖｜ ´・艸・）アラヤタ゛！,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜家｜／・Ｘ・）／・Ｘ・）バイバーイ♪,,,-3191,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜過疎地｜Д゜）ノ ジャマタ！！,,,-1351,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜出口｜　　　λ．．．トボトボ,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜出口｜　λ．．．．．．．．．．．．トボトボ,,,-5121,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜寝室Юヾ（∪。∪＊）＝３＝３＝３　オヤスミー,,,-5783,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜柱｜＿ σ）　ソォーッ,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜柱｜´Д‘＊）））。Ｏ○（ァ）（リ）（ガ）（ト）（♪）,,,-9217,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜電柱｜。´・ω・。）ゞエヘ,,,-180,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜電柱｜ヽ（＿ ＿｜｜｜））））　おえぇぇぇ！！,,,-6453,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜電柱｜ー￣）　隠れニヤリ,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜電柱｜ー￣）δ――――・,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜電柱｜ー￣）ノ―――――――◎,,,-1351,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜電柱｜´З｀●）δ――――・ 鼻くそとばしっ♪,,,-6453,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜電柱｜´ェ｀）ノ―――――――◎）） ヨーヨー,,,-6453,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜電柱｜・ω・）ノどーも！,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜電柱｜・ω・‘）ノ ヤァ,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜電柱｜・ω・‘）ノ｝｝　・＊：．．。Ｏ○☆＊゜ ヤァ,,,-8514,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜壁｜（・・　）））。。。サササ,,,-1351,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜壁｜＿‐）））コソコソ,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜壁｜ヽ（,,,4379,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜壁｜ヽ（＊´ー｀）ゞ ァィャー,,,-1351,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜壁｜●´∀‘）ノ））　　ＨＥＬＬＯ♪,,,-3191,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜壁｜・＿・）Ｙ―～,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜壁｜・ω・‘）ノ ヤァ♪,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜壁｜メ▼Д▼）┳＊‐‐‐‐‐‐‐‐‐‐‐‐‐‐ダダダダダッ！！,,,-12101,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜壁｜ョ’Ａ’＊）。Ｏ○（（＊ちょっとだけ休憩するネ＊））,,,-9927,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜壁｜ョД゜）＜キョンバンハ！！！,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜淋｜ノД‘Ｏ）。Ｏ（（＋゜＊ばぃばぃ。：゜＋））,,,-7132,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜彡サッ,,,4787,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜彡サッ！,,,4379,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜彡モサッ！,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜桎）票,,,4787,名詞,一般,*,*,*,*,*,*,*,kaomoji
｜賽銭箱｜§パンパン〃∩（ωｕ。）。о○（＊：・゜合格祈願＊：・゜）,,,-13586,名詞,一般,*,*,*,*,*,*,*,kaomoji
～　～　～　～（Ｏ＾‐ェ‐）Ｏ フワフワー,,,-4469,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（（（（（（（（（（（（（っ゜ロ゜）っ ソロソロ,,,-7132,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（（（（（（（っ´Ι‘）ノ,,,-180,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（（（（（っ＊´＿⊃｀）っ,,,-180,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（‐゛‐；）～,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＾◇＾）／　ウホホホ,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＾◇＾）／ぎゃはは,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（´ー｀～）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（´∀｀～）スズスィー,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＝＾‐‐＾） ぁ ゃι ぃ ニ ャ！,,,-3825,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＝＾・ω・＾）／。・：＊：・゜★，。・：＊：・゜☆ ありがとニャ！,,,-14338,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＝＾・ω・＾）＿。ＯＦＦ ブチッ,,,-2568,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＝＾・ω・＾）＿旦～～　お茶でもどぞニャ,,,-5121,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＝＾・ω・＾）ノ◎～ トイレットペーパーニャー,,,-7132,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＝＾・ω・＾）ノ☆ おはよぉニャ！,,,-3191,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＝＾・ω・＾）ノ☆ おやすみニャ。,,,-3191,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＝＾‥＾）／。・：＊：・゜★，。・：＊：・゜☆ ありがとニャ！,,,-12840,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＝＾‥＾）＿。ＯＦＦ ブチッ,,,-1351,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＝＾‥＾）＿旦～～　お茶でもどぞニャ,,,-3825,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＝＾‥＾）ノ◎～ トイレットペーパーニャー,,,-5783,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＝＾‥＾）ノ☆ おはよぉニャ！,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＝＾‥＾）ノ☆ おやすみニャ。,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（＝＾‥＾Ａ アセアセ・・・,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（‐◎ω◎） カトチャン ～（‐◎Ｙ◎） ペッ,,,-6453,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（┌　　┌　　┌　　´Д｀）┘,,,-1351,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（・・。）ヾ（＾＾ ）ナクンジャナイヨ～,,,-4469,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（・・？））（（（；・・）？,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（Ｍ～ 〓～）Ｍ アタシノアツイクチヅ゛ケヲ,,,-5783,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（Ｍ～‐～）σ”” ツンツン,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（ＭＴＯＴ）／～～～ サラバジャー,,,-2568,名詞,一般,*,*,*,*,*,*,*,kaomoji
゜～（Ｏ￣▼￣Ｏ）ノ麻呂でおじゃる,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
～（Ｏ＞ェ＜）ＵゝＱＯＯ～♪,,,-180,名詞,一般,*,*,*,*,*,*,*,kaomoji
‐～）ノ～～ ジャネ,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
～。。。ピョン ミ ピョン ミ（ノ・Ｏ・）ノ,,,-5121,名詞,一般,*,*,*,*,*,*,*,kaomoji
～＼（＾‐＾）／バンザーイ．／（　）＼モヒトツ＼（＾Ｏ＾）／バンザーイ,,,-14338,名詞,一般,*,*,*,*,*,*,*,kaomoji
～＼ヘ（＊￣（エ）￣）魚釣り（＊￣（エ）￣）Ｏ／￣￣￣～ ⌒。チャポン！！,,,-15862,名詞,一般,*,*,*,*,*,*,*,kaomoji
